,SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTY,Unemployment_rate_2016,Med_HH_Income_Percent_of_State_Total_2015,GEO.display-label,POPESTIMATE2016,AVG_NETMIG,POP_CHANGE,BIRTHS_PER_CAPITA,MEDIAN_HOUSEHOLD_INCOME,PERCENT_W_HEALTH_INSURANCE,PERCENTAGE_IN_POVERTY,PERCENT_WITH_KIDS,BACHELORS_DEGREE,MEDIAN_MORTAGE_PAYMENTS,MEDIAN_RENT_PAYMENT,2010_FAM_KIDS,2015_FAM_KIDS,2010_2010_CHANGE_IN_FAM_WITH_KIDS
1116,50,3,6,21,211,Kentucky,"Shelby County, Kentucky",3.5,133.2,"Shelby County, Kentucky",46408,9.233458617,0.098180269,0.01353215,60324,87.6,8.6,32.8,23.8,1291,796,23.1,23.6,0.021645022
1117,50,3,6,21,213,Kentucky,"Simpson County, Kentucky",4.4,100.7,"Simpson County, Kentucky",18083,4.43953206,0.042127709,0.012166123,39679,87.2,14.4,22.8,15.1,985,641,21,15.2,-0.276190476
1118,50,3,6,21,215,Kentucky,"Spencer County, Kentucky",3.8,150.8,"Spencer County, Kentucky",18274,7.06552531,0.068155249,0.01198424,63000,92.7,6.1,34.9,18.5,1310,598,27,25.4,-0.059259259
1119,50,3,6,21,217,Kentucky,"Taylor County, Kentucky",5.1,79.0,"Taylor County, Kentucky",25397,3.26613032,0.028676739,0.012560539,33340,85.6,19,27.6,15.8,891,578,17.9,15.5,-0.134078212
1120,50,3,6,21,219,Kentucky,"Todd County, Kentucky",4.2,90.7,"Todd County, Kentucky",12295,-5.382558175,-0.010622033,0.011874746,40497,80.2,13.4,32,10.8,921,587,25.9,21.3,-0.177606178
1121,50,3,6,21,221,Kentucky,"Trigg County, Kentucky",5.6,99.8,"Trigg County, Kentucky",14264,1.406795208,-0.005646567,0.00918396,44083,83.9,11.3,24.6,17.6,1016,569,19.8,14.5,-0.267676768
1122,50,3,6,21,223,Kentucky,"Trimble County, Kentucky",5.3,107.1,"Trimble County, Kentucky",8620,-4.806688891,-0.020788368,0.011136891,47409,87.2,13.8,26.2,10.3,1167,744,26,17.8,-0.315384615
1123,50,3,6,21,225,Kentucky,"Union County, Kentucky",6.7,100.1,"Union County, Kentucky",14880,-5.299589535,-0.026623929,0.012634409,40120,86,18.8,27.2,11.3,869,543,23,18.4,-0.2
1124,50,3,6,21,227,Kentucky,"Warren County, Kentucky",3.9,101.7,"Warren County, Kentucky",125532,10.40319957,0.0991428,0.013032534,44911,88.3,13.2,29,28.1,1123,692,20.7,19,-0.082125604
1125,50,3,6,21,229,Kentucky,"Washington County, Kentucky",4.1,99.9,"Washington County, Kentucky",12189,5.360484745,0.037980073,0.010583313,40976,89.4,14,28.3,14.5,995,556,25.8,19.6,-0.240310078
1126,50,3,6,21,231,Kentucky,"Wayne County, Kentucky",7.3,66.0,"Wayne County, Kentucky",20453,-2.523779327,-0.018146032,0.010805261,28573,87.5,25.3,26.5,10,761,479,20.2,17.7,-0.123762376
1127,50,3,6,21,233,Kentucky,"Webster County, Kentucky",5.9,97.9,"Webster County, Kentucky",13316,-3.382407279,-0.020522251,0.013817963,38917,88.1,13.7,26.3,9.2,884,555,18.3,19.7,0.076502732
1128,50,3,6,21,235,Kentucky,"Whitley County, Kentucky",6.5,70.6,"Whitley County, Kentucky",36096,-1.570209122,0.009763057,0.015818927,31014,87,21.1,29.1,15.9,884,573,20.1,19.5,-0.029850746
1129,50,3,6,21,237,Kentucky,"Wolfe County, Kentucky",9.7,60.2,"Wolfe County, Kentucky",7159,-2.748135286,-0.02625136,0.011454114,20504,88,35.6,23.3,11.9,853,489,15.2,13.7,-0.098684211
1130,50,3,6,21,239,Kentucky,"Woodford County, Kentucky",3.2,128.1,"Woodford County, Kentucky",26124,4.727760431,0.043624161,0.010794672,58750,90.8,9.2,30.1,32.9,1299,725,22.2,22.8,0.027027027
1132,50,3,7,22,1,Louisiana,"Acadia Parish, Louisiana",7.4,91.7,"Acadia Parish, Louisiana",62645,-1.470816213,0.012853678,0.013967595,37649,83.9,16.3,30.5,10.5,903,535,21.4,19.2,-0.102803738
1133,50,3,7,22,3,Louisiana,"Allen Parish, Louisiana",6.4,91.9,"Allen Parish, Louisiana",25684,-3.449961999,-0.002098065,0.012420184,40948,86.1,12.2,28.9,11.6,931,522,23.2,18.9,-0.185344828
1134,50,3,7,22,5,Louisiana,"Ascension Parish, Louisiana",4.9,163.3,"Ascension Parish, Louisiana",121587,11.38377508,0.127360896,0.014516355,70551,88.7,9.7,38.2,26,1287,882,29.5,25.7,-0.128813559
1135,50,3,7,22,7,Louisiana,"Assumption Parish, Louisiana",8.5,105.9,"Assumption Parish, Louisiana",22695,-6.334740684,-0.028134635,0.01097158,49167,84.9,11.6,26,10.7,1036,626,20.3,17,-0.162561576
1136,50,3,7,22,9,Louisiana,"Avoyelles Parish, Louisiana",7.1,75.9,"Avoyelles Parish, Louisiana",41117,-5.319320418,-0.02311713,0.01301165,33739,81,18.6,27.7,9.5,882,612,17.6,16.8,-0.045454545
1137,50,3,7,22,11,Louisiana,"Beauregard Parish, Louisiana",6.0,105.2,"Beauregard Parish, Louisiana",36927,1.106792012,0.030099308,0.013486067,45969,83,15.5,32.1,15.1,1017,669,23.8,21.7,-0.088235294
1138,50,3,7,22,13,Louisiana,"Bienville Parish, Louisiana",7.7,75.4,"Bienville Parish, Louisiana",13865,-4.378574133,-0.032381883,0.013559322,32876,83.4,25.3,25.6,11.2,842,482,13.6,11.7,-0.139705882
1139,50,3,7,22,15,Louisiana,"Bossier Parish, Louisiana",5.4,120.9,"Bossier Parish, Louisiana",126057,4.783672084,0.071658109,0.014390315,52892,86.9,11.6,29.7,25.7,1210,895,21.2,18.6,-0.122641509
1140,50,3,7,22,17,Louisiana,"Caddo Parish, Louisiana",6.6,89.6,"Caddo Parish, Louisiana",248851,-8.299574892,-0.026762458,0.014088752,41234,84,16.4,26,23.8,1141,742,13.2,13,-0.015151515
1141,50,3,7,22,19,Louisiana,"Calcasieu Parish, Louisiana",4.8,101.5,"Calcasieu Parish, Louisiana",200601,2.503216489,0.038823639,0.013833431,45312,84.4,13,30.3,20.7,1066,758,20.7,18.1,-0.125603865
1142,50,3,7,22,21,Louisiana,"Caldwell Parish, Louisiana",7.6,84.1,"Caldwell Parish, Louisiana",10087,-1.521878901,-0.005030578,0.015267176,33294,77.1,15.8,22.2,10.2,896,513,18.4,13.8,-0.25
1143,50,3,7,22,23,Louisiana,"Cameron Parish, Louisiana",4.4,122.8,"Cameron Parish, Louisiana",6882,-3.516717403,-0.002753224,0.009590235,64231,89.4,8.3,30.2,15.8,1088,727,27.9,27.5,-0.014336918
1144,50,3,7,22,25,Louisiana,"Catahoula Parish, Louisiana",9.3,74.1,"Catahoula Parish, Louisiana",9921,-6.59968708,-0.043666859,0.010785203,34904,75.4,16.6,25.2,12.3,852,473,17.9,18.4,0.027932961
1145,50,3,7,22,27,Louisiana,"Claiborne Parish, Louisiana",6.7,73.6,"Claiborne Parish, Louisiana",16132,-9.125295033,-0.059523115,0.010848004,32072,82.9,21.8,22.5,12.8,856,617,15.4,10.4,-0.324675325
1146,50,3,7,22,29,Louisiana,"Concordia Parish, Louisiana",8.3,72.2,"Concordia Parish, Louisiana",19920,-8.609783101,-0.043732898,0.013403614,29654,72.5,25.6,28.3,11.6,851,494,14.2,14.3,0.007042254
1147,50,3,7,22,31,Louisiana,"De Soto Parish, Louisiana",7.4,91.0,"De Soto Parish, Louisiana",27149,0.733257404,0.017464303,0.012155144,41468,85,18.3,29.1,12.1,971,589,16.5,16.4,-0.006060606
1148,50,3,7,22,33,Louisiana,"East Baton Rouge Parish, Louisiana",5.1,110.0,"East Baton Rouge Parish, Louisiana",447037,-2.773322861,0.014326459,0.013497764,49285,87.2,13.3,25.8,34.1,1279,842,16.3,14.3,-0.122699387
1149,50,3,7,22,35,Louisiana,"East Carroll Parish, Louisiana",11.7,57.4,"East Carroll Parish, Louisiana",7271,-16.00878778,-0.058648369,0.016091322,21099,78.1,41.8,27.6,8.8,844,450,9.7,11.8,0.216494845
1150,50,3,7,22,37,Louisiana,"East Feliciana Parish, Louisiana",5.7,94.1,"East Feliciana Parish, Louisiana",19683,-3.701296796,-0.024144769,0.010567495,45520,86.6,14.8,27.4,12.3,990,665,16.9,14.1,-0.165680473
1151,50,3,7,22,39,Louisiana,"Evangeline Parish, Louisiana",7.4,72.9,"Evangeline Parish, Louisiana",33709,-4.702876523,-0.007537171,0.014684506,30009,85.2,21.3,30.9,12.6,903,539,20.5,17.6,-0.141463415
1152,50,3,7,22,41,Louisiana,"Franklin Parish, Louisiana",9.1,73.9,"Franklin Parish, Louisiana",20330,-3.897467334,-0.023535062,0.012739793,30275,77.7,23.4,24.5,10.8,800,496,16.1,13.1,-0.186335404
1153,50,3,7,22,43,Louisiana,"Grant Parish, Louisiana",7.0,94.8,"Grant Parish, Louisiana",22365,-2.004174994,0.000895055,0.011983009,39914,85.3,15.6,25.6,8.6,907,729,20.3,17.1,-0.157635468
1154,50,3,7,22,45,Louisiana,"Iberia Parish, Louisiana",9.4,98.3,"Iberia Parish, Louisiana",73273,-4.820398353,0.000286682,0.01518977,45261,83.6,15.8,31.7,13,1042,657,18.8,16.2,-0.138297872
1155,50,3,7,22,47,Louisiana,"Iberville Parish, Louisiana",6.8,91.6,"Iberville Parish, Louisiana",32920,-5.055134629,-0.013278182,0.012332928,45117,87.1,15.4,25.1,13.1,1131,626,13.1,12.6,-0.038167939
1156,50,3,7,22,49,Louisiana,"Jackson Parish, Louisiana",5.7,89.5,"Jackson Parish, Louisiana",15808,-3.853629583,-0.029767385,0.011260121,38029,85.6,20.2,27.2,13,843,510,20.4,14.6,-0.284313725
1157,50,3,7,22,51,Louisiana,"Jefferson Parish, Louisiana",5.3,108.0,"Jefferson Parish, Louisiana",436523,-2.03906583,0.008707005,0.013277651,47947,83.6,13,26.3,24.6,1379,900,17.7,15.1,-0.146892655
1158,50,3,7,22,53,Louisiana,"Jefferson Davis Parish, Louisiana",6.0,95.3,"Jefferson Davis Parish, Louisiana",31413,-3.208857767,-0.006797774,0.014516283,39063,86.2,17.5,31.2,14,957,546,21,18.6,-0.114285714
1159,50,3,7,22,55,Louisiana,"Lafayette Parish, Louisiana",6.2,114.4,"Lafayette Parish, Louisiana",241398,6.670165391,0.086507215,0.014403599,51869,85.4,12.1,30.3,29.9,1254,781,20.1,18.9,-0.059701493
1160,50,3,7,22,57,Louisiana,"Lafourche Parish, Louisiana",6.3,116.7,"Lafourche Parish, Louisiana",98305,-0.799748312,0.016744927,0.012664666,51030,85.5,10.5,29.8,15.4,1134,720,24,18.8,-0.216666667
1161,50,3,7,22,59,Louisiana,"LaSalle Parish, Louisiana",6.6,100.9,"LaSalle Parish, Louisiana",15052,0.98918119,0.009117726,0.011958544,37310,83.9,19.4,28.4,11.7,871,523,22.7,19.7,-0.13215859
1162,50,3,7,22,61,Louisiana,"Lincoln Parish, Louisiana",6.5,83.2,"Lincoln Parish, Louisiana",47745,-1.155774346,0.018799078,0.0118337,33467,83.5,20.4,27,35.6,1146,666,14.7,14.1,-0.040816327
1163,50,3,7,22,63,Louisiana,"Livingston Parish, Louisiana",5.1,128.2,"Livingston Parish, Louisiana",140138,7.961951108,0.088814128,0.013301175,58251,85.1,11.1,34.6,18.3,1221,793,26.2,23.6,-0.099236641
1164,50,3,7,22,65,Louisiana,"Madison Parish, Louisiana",9.0,59.4,"Madison Parish, Louisiana",11528,-12.18104083,-0.047272727,0.015700902,23854,66.5,33.5,25.7,11.4,796,517,12.8,9.8,-0.234375
1165,50,3,7,22,67,Louisiana,"Morehouse Parish, Louisiana",9.8,69.3,"Morehouse Parish, Louisiana",26071,-11.20900073,-0.065421566,0.014076944,28003,81.3,24.4,23.7,12.7,905,561,14.8,13.2,-0.108108108
1166,50,3,7,22,69,Louisiana,"Natchitoches Parish, Louisiana",7.0,73.7,"Natchitoches Parish, Louisiana",39162,-5.292225102,-0.009184061,0.012614269,31345,82.9,22.7,25.9,20.4,1028,614,15.4,14.1,-0.084415584
1167,50,3,7,22,71,Louisiana,"Orleans Parish, Louisiana",5.9,84.3,"Orleans Parish, Louisiana",391495,14.73940502,0.125299293,0.013032095,36792,83.8,21.7,21,35.3,1612,924,10.9,9.1,-0.165137615
1168,50,3,7,22,73,Louisiana,"Ouachita Parish, Louisiana",6.1,83.9,"Ouachita Parish, Louisiana",156983,-1.604886948,0.019529018,0.014530236,37754,80.7,19.3,29.6,24,1063,689,18.3,16.6,-0.092896175
1169,50,3,7,22,75,Louisiana,"Plaquemines Parish, Louisiana",5.3,107.2,"Plaquemines Parish, Louisiana",23464,-2.7946184,0.014747221,0.013808387,50314,88,13.4,34.6,14.2,1512,982,26.6,21.6,-0.187969925
1170,50,3,7,22,77,Louisiana,"Pointe Coupee Parish, Louisiana",6.5,93.7,"Pointe Coupee Parish, Louisiana",22159,-5.846584823,-0.026277629,0.012951848,43825,84.2,13.2,23.7,13.4,1165,566,18.4,15.4,-0.163043478
1171,50,3,7,22,79,Louisiana,"Rapides Parish, Louisiana",6.1,93.3,"Rapides Parish, Louisiana",132424,-2.331397342,0.004803059,0.014227028,40734,84.6,16.2,29.8,18.4,1103,733,18.7,17.5,-0.064171123
1172,50,3,7,22,81,Louisiana,"Red River Parish, Louisiana",6.1,91.1,"Red River Parish, Louisiana",8550,-11.29451481,-0.056083021,0.012865497,38000,82.7,18,25.7,12,815,571,21.4,15.1,-0.294392523
1173,50,3,7,22,83,Louisiana,"Richland Parish, Louisiana",7.4,75.5,"Richland Parish, Louisiana",20430,-4.324361302,-0.014994455,0.013020069,36421,70,17.1,27.9,14.5,882,531,21.2,17.5,-0.174528302
1174,50,3,7,22,85,Louisiana,"Sabine Parish, Louisiana",6.9,92.1,"Sabine Parish, Louisiana",23977,-2.356474863,-0.010604935,0.011677858,38828,82.2,14.8,26.8,14.1,966,496,18.4,17.5,-0.048913043
1175,50,3,7,22,87,Louisiana,"St. Bernard Parish, Louisiana",6.1,90.6,"St. Bernard Parish, Louisiana",45688,27.43986907,0.241083313,0.014467694,42753,86.5,17.1,33.7,12.5,1096,840,20.4,19.2,-0.058823529
1176,50,3,7,22,89,Louisiana,"St. Charles Parish, Louisiana",5.3,134.4,"St. Charles Parish, Louisiana",52923,-4.271747444,0.001494966,0.012017459,59990,86.5,8.8,33.7,20.3,1438,896,25.2,21.1,-0.162698413
1177,50,3,7,22,91,Louisiana,"St. Helena Parish, Louisiana",7.6,79.9,"St. Helena Parish, Louisiana",10512,-10.95159159,-0.058739255,0.011320396,35437,79.5,18.7,25.1,10,830,619,14.3,13.9,-0.027972028
1178,50,3,7,22,93,Louisiana,"St. James Parish, Louisiana",7.5,114.0,"St. James Parish, Louisiana",21557,-7.453995273,-0.020403526,0.013267152,51107,86.4,13.5,27.5,14.2,1039,709,22,17.1,-0.222727273
1179,50,3,7,22,95,Louisiana,"St. John the Baptist Parish, Louisiana",6.8,110.4,"St. John the Baptist Parish, Louisiana",43631,-11.96826777,-0.043683149,0.013270381,50921,85.8,15.5,31.9,16.5,1299,869,19,17.8,-0.063157895
1180,50,3,7,22,97,Louisiana,"St. Landry Parish, Louisiana",8.1,73.1,"St. Landry Parish, Louisiana",83883,-3.218925264,0.004646985,0.015152057,32625,84.6,23,30.1,12.8,900,593,18.7,15.7,-0.160427807
1181,50,3,7,22,99,Louisiana,"St. Martin Parish, Louisiana",7.8,99.1,"St. Martin Parish, Louisiana",54007,0.031642756,0.033409234,0.014831411,42794,85.6,13.5,31.3,13.2,997,656,18.8,19.4,0.031914894
1182,50,3,7,22,101,Louisiana,"St. Mary Parish, Louisiana",9.4,89.3,"St. Mary Parish, Louisiana",52093,-11.62487928,-0.044901177,0.014915632,40781,81.1,18.9,28.3,11.1,1060,674,18.2,15.3,-0.159340659
1183,50,3,7,22,103,Louisiana,"St. Tammany Parish, Louisiana",5.0,138.6,"St. Tammany Parish, Louisiana",253602,9.795642035,0.081144913,0.011876878,62137,87.7,8.8,31.1,30.6,1495,984,24.8,21.7,-0.125
1184,50,3,7,22,105,Louisiana,"Tangipahoa Parish, Louisiana",6.7,91.1,"Tangipahoa Parish, Louisiana",130710,6.161425239,0.075873309,0.01460485,41302,83.1,18.4,28.7,19.3,1124,752,19.3,17.1,-0.113989637
1185,50,3,7,22,107,Louisiana,"Tensas Parish, Louisiana",9.9,59.1,"Tensas Parish, Louisiana",4597,-23.06410416,-0.120022971,0.011746791,22940,67.9,26.7,20.9,10.3,806,434,9.7,7.3,-0.24742268
1186,50,3,7,22,109,Louisiana,"Terrebonne Parish, Louisiana",7.0,97.0,"Terrebonne Parish, Louisiana",113220,-3.217594247,0.015080062,0.014838368,47826,82.7,14.8,31.6,13.7,1169,860,22.5,18.7,-0.168888889
1187,50,3,7,22,111,Louisiana,"Union Parish, Louisiana",6.5,84.5,"Union Parish, Louisiana",22487,-3.420664819,-0.014808324,0.012318228,34992,84.1,23.1,25.4,11.7,956,506,17.9,14.6,-0.184357542
1188,50,3,7,22,113,Louisiana,"Vermilion Parish, Louisiana",7.7,102.1,"Vermilion Parish, Louisiana",60205,1.727659924,0.036694562,0.013968939,45374,85.5,13.3,30.3,12.4,954,631,22.9,18.6,-0.187772926
1189,50,3,7,22,115,Louisiana,"Vernon Parish, Louisiana",7.3,97.6,"Vernon Parish, Louisiana",50569,-20.10129955,-0.04121874,0.018746663,46312,87.7,12.2,36.4,19.2,950,913,28.7,27.5,-0.041811847
1190,50,3,7,22,117,Louisiana,"Washington Parish, Louisiana",7.0,73.0,"Washington Parish, Louisiana",46310,-2.661725886,-0.016731071,0.012999352,30705,82.7,20.3,24.3,12.3,873,571,15.5,14.9,-0.038709677
1191,50,3,7,22,119,Louisiana,"Webster Parish, Louisiana",8.6,75.4,"Webster Parish, Louisiana",39710,-5.646742864,-0.03597786,0.012314279,33681,81.7,17.6,25.7,14,988,596,16.9,14,-0.171597633
1192,50,3,7,22,121,Louisiana,"West Baton Rouge Parish, Louisiana",5.3,120.2,"West Baton Rouge Parish, Louisiana",25795,6.248477796,0.077125438,0.014150029,53703,88.2,15.3,30.3,19.7,1307,774,18.4,18.2,-0.010869565
1193,50,3,7,22,123,Louisiana,"West Carroll Parish, Louisiana",11.9,77.4,"West Carroll Parish, Louisiana",11114,-6.983062319,-0.03999309,0.012056865,31926,66.3,19,27.7,11.1,780,519,16.5,15.6,-0.054545455
1194,50,3,7,22,125,Louisiana,"West Feliciana Parish, Louisiana",5.1,123.7,"West Feliciana Parish, Louisiana",15344,-3.574407252,-0.017921147,0.007755474,56685,88.5,12.4,28.9,21.6,1353,822,20.5,18.2,-0.112195122
1195,50,3,7,22,127,Louisiana,"Winn Parish, Louisiana",7.8,78.9,"Winn Parish, Louisiana",14376,-9.28666303,-0.059346987,0.010434057,31087,82.3,25.3,28.9,12.5,816,586,15.7,17,0.082802548
1197,50,1,1,23,1,Maine,"Androscoggin County, Maine",3.6,95.2,"Androscoggin County, Maine",107319,-2.714385628,-0.003583863,0.011321388,47537,91,11.4,27.7,20.3,1321,710,17.3,16.3,-0.057803468
1198,50,1,1,23,3,Maine,"Aroostook County, Maine",5.7,72.2,"Aroostook County, Maine",67959,-5.825062414,-0.052453256,0.009402728,36923,89.3,12.7,22.2,17.2,966,547,17.1,14.7,-0.140350877
1199,50,1,1,23,5,Maine,"Cumberland County, Maine",2.9,122.9,"Cumberland County, Maine",292041,5.069131313,0.037504796,0.009861629,60051,91.7,7.6,26,43,1663,971,19.7,17.8,-0.096446701
1200,50,1,1,23,7,Maine,"Franklin County, Maine",4.4,83.4,"Franklin County, Maine",30001,-1.8099729,-0.023404948,0.008233059,42811,88.9,9.3,21.8,25.6,1060,635,16.8,14.5,-0.136904762
1201,50,1,1,23,9,Maine,"Hancock County, Maine",4.7,94.5,"Hancock County, Maine",54419,2.579598057,0.000919642,0.008710193,47030,85.8,9.5,22,32.7,1260,776,15.9,15,-0.056603774
1202,50,1,1,23,11,Maine,"Kennebec County, Maine",3.6,98.0,"Kennebec County, Maine",120569,-0.374669174,-0.012579337,0.010126981,46917,91.2,9.3,24.3,25,1191,691,17.4,14.9,-0.143678161
1203,50,1,1,23,13,Maine,"Knox County, Maine",3.6,92.4,"Knox County, Maine",39744,2.412619183,0.000629422,0.008529589,50693,87.1,7.9,20.6,31.2,1335,764,15.1,13.6,-0.099337748
1204,50,1,1,23,15,Maine,"Lincoln County, Maine",3.8,97.5,"Lincoln County, Maine",34216,3.078440528,-0.005088541,0.008095628,50462,88.1,7.9,20.4,31.2,1195,772,15.9,12.7,-0.201257862
1205,50,1,1,23,17,Maine,"Oxford County, Maine",4.8,83.0,"Oxford County, Maine",57217,0.642465925,-0.009641015,0.008441547,40630,88.6,11.4,21.6,18.1,1107,624,16.5,13.5,-0.181818182
1206,50,1,1,23,19,Maine,"Penobscot County, Maine",4.4,86.8,"Penobscot County, Maine",151806,-1.715565923,-0.013426744,0.00909055,44271,88.8,10.6,23.7,24.5,1193,734,18.2,15.2,-0.164835165
1207,50,1,1,23,21,Maine,"Piscataquis County, Maine",5.4,70.9,"Piscataquis County, Maine",16843,-1.383009417,-0.040066112,0.007777712,37495,86.9,13.3,20.6,17.4,965,630,17,10.7,-0.370588235
1208,50,1,1,23,23,Maine,"Sagadahoc County, Maine",3.0,108.2,"Sagadahoc County, Maine",35273,0.28329385,0.001220551,0.010177756,53298,91.7,9,21.9,32.2,1401,793,18.4,14.4,-0.217391304
1209,50,1,1,23,25,Maine,"Somerset County, Maine",5.8,78.1,"Somerset County, Maine",50915,-2.946011094,-0.025531589,0.008936463,40066,88.2,13.1,24.2,15.4,1019,684,17.8,14.2,-0.202247191
1210,50,1,1,23,27,Maine,"Waldo County, Maine",4.2,84.0,"Waldo County, Maine",39364,3.187457624,0.01411789,0.008180063,44082,88.3,10.7,23.8,30.3,1190,744,16.1,15.5,-0.037267081
1211,50,1,1,23,29,Maine,"Washington County, Maine",6.2,69.2,"Washington County, Maine",31450,-2.994331938,-0.041830424,0.009189189,38083,86.9,13,23.1,20.1,1032,593,17,13.6,-0.2
1212,50,1,1,23,31,Maine,"York County, Maine",3.4,119.3,"York County, Maine",202343,4.121248626,0.026048903,0.009048991,57919,91,6.3,24.8,30.5,1551,899,20.9,17.3,-0.172248804
1214,50,3,5,24,1,Maryland,"Allegany County, Maryland",6.1,52.6,"Allegany County, Maryland",72130,-2.991979701,-0.038535877,0.009247193,40551,92.7,11.7,21.8,17.4,1105,624,15.1,14.4,-0.046357616
1215,50,3,5,24,3,Maryland,"Anne Arundel County, Maryland",3.7,119.8,"Anne Arundel County, Maryland",568346,3.934285625,0.053839165,0.012281251,89860,93.6,3.8,30.6,38.3,2051,1497,23.4,22.8,-0.025641026
1216,50,3,5,24,5,Maryland,"Baltimore County, Maryland",4.5,90.1,"Baltimore County, Maryland",831026,2.905005107,0.030741428,0.011967135,67095,91.9,6.3,27.5,36.6,1724,1163,18.9,17.9,-0.052910053
1217,50,3,5,24,9,Maryland,"Calvert County, Maryland",3.8,130.6,"Calvert County, Maryland",91251,1.106492805,0.025926134,0.010038246,95828,93.9,3.5,32.7,29.1,2098,1557,29.8,23.7,-0.204697987
1218,50,3,5,24,11,Maryland,"Caroline County, Maryland",4.7,67.7,"Caroline County, Maryland",32850,-3.091023537,-0.006412195,0.011659056,52465,88.7,12.3,31.2,15.5,1529,897,21.9,19.2,-0.123287671
1219,50,3,5,24,13,Maryland,"Carroll County, Maryland",3.5,111.5,"Carroll County, Maryland",167656,-0.615325464,0.002667305,0.009889297,85385,95.3,3.4,31.4,33.1,2020,1079,28.6,24.3,-0.15034965
1220,50,3,5,24,15,Maryland,"Cecil County, Maryland",5.1,91.0,"Cecil County, Maryland",102603,0.407806919,0.014234453,0.011198503,66396,92.1,6.8,29.5,22,1741,996,24.9,21.2,-0.148594378
1221,50,3,5,24,17,Maryland,"Charles County, Maryland",4.2,116.0,"Charles County, Maryland",157705,5.689764656,0.071744094,0.011730763,90607,94.7,6,34.2,27.4,2121,1487,25.1,22.9,-0.087649402
1222,50,3,5,24,19,Maryland,"Dorchester County, Maryland",6.0,58.9,"Dorchester County, Maryland",32258,-2.00525062,-0.012157403,0.011780024,47093,91.5,11.9,22.6,20.2,1436,845,14.7,11.9,-0.19047619
1223,50,3,5,24,21,Maryland,"Frederick County, Maryland",3.7,110.5,"Frederick County, Maryland",247591,4.603136079,0.057168598,0.011369557,83700,93.2,4.7,33.1,39.1,1978,1285,28.4,25,-0.11971831
1224,50,3,5,24,23,Maryland,"Garrett County, Maryland",5.5,61.3,"Garrett County, Maryland",29425,-2.938693828,-0.021905332,0.009685641,45432,89.3,9.6,25.9,19,1180,658,21.8,19.2,-0.119266055
1225,50,3,5,24,25,Maryland,"Harford County, Maryland",4.1,102.9,"Harford County, Maryland",251032,1.021033346,0.023617681,0.010767552,80465,95,6.2,31.1,33.8,1840,1152,26,22.5,-0.134615385
1226,50,3,5,24,27,Maryland,"Howard County, Maryland",3.2,145.4,"Howard County, Maryland",317233,9.616335839,0.098931667,0.011294537,110238,94,3.8,37.1,60.6,2470,1579,30.8,29.4,-0.045454545
1227,50,3,5,24,29,Maryland,"Kent County, Maryland",4.7,69.0,"Kent County, Maryland",19730,-0.181735786,-0.022880349,0.008058794,58147,92.1,6.4,18.4,30,1583,822,13,10.7,-0.176923077
1228,50,3,5,24,31,Maryland,"Montgomery County, Maryland",3.3,129.7,"Montgomery County, Maryland",1043863,4.199068686,0.069180116,0.01254954,99435,89.7,4.6,33.6,57.9,2440,1627,26.1,25.5,-0.022988506
1229,50,3,5,24,33,Maryland,"Prince George's County, Maryland",4.4,100.8,"Prince George's County, Maryland",908049,0.805399703,0.048772206,0.013379234,74260,86.2,6.9,29.3,31.1,1998,1294,17.9,16.4,-0.083798883
1230,50,3,5,24,35,Maryland,"Queen Anne's County, Maryland",3.8,110.7,"Queen Anne's County, Maryland",48929,2.718607347,0.022870283,0.009299189,85963,94.9,5.2,29.7,34.9,2100,1178,23.8,22.9,-0.037815126
1231,50,3,5,24,37,Maryland,"St. Mary's County, Maryland",4.1,109.7,"St. Mary's County, Maryland",112587,3.967946196,0.064632347,0.013136508,86987,93.6,6.1,34.2,30.6,1932,1263,27.7,26,-0.061371841
1232,50,3,5,24,39,Maryland,"Somerset County, Maryland",7.0,51.1,"Somerset County, Maryland",25928,-3.42581819,-0.020845921,0.009410676,35154,89.4,20.3,20.9,14.8,1250,703,12.1,10.9,-0.099173554
1233,50,3,5,24,41,Maryland,"Talbot County, Maryland",4.1,81.8,"Talbot County, Maryland",37278,0.274191182,-0.015996199,0.008691453,58228,90.3,7.8,23.5,33.9,1710,1039,17.2,13.9,-0.191860465
